label,text
"سعر الصرف","هل سأعرف سعر الصرف الذي سأحصل عليه؟"
"سعر الصرف","كيف أعرف سعر الصرف عندما أقوم بعملية الصرف."
"سعر الصرف","هل سعر الصرف هو نفسه في عطلات نهاية الأسبوع مثل أيام الأسبوع؟"
"سعر الصرف","كيف تفعل التبادلات؟"
"سعر الصرف","على أي أساس تستند أسعار الصرف الخاصة بك؟"
"سعر الصرف","كيف تتوصل إلى سعر الصرف الخاص بك"
"سعر الصرف","ما هي العوامل التي تحدد سعر الصرف الخاص بك؟"
"سعر الصرف","أود أن أعرف ما هي أسعار الصرف الخاصة بك."
"سعر الصرف","هل سعر الصرف هو الحالي؟"
"سعر الصرف","ما هي أسعار الصرف؟"
"سعر الصرف","كم هي أسعار الصرف؟"
"سعر الصرف","كيف تقرر أسعار الصرف الخاصة بك؟"
"سعر الصرف","أسعار الصرف الخاصة بك تأتي من أين؟"
"سعر الصرف","هل هناك مصدر محدد يسحب منه سعر الصرف للتحويل الذي أخطط للقيام به؟"
"سعر الصرف","كيف يتم حساب أسعار الصرف للتحويلات؟"
"سعر الصرف","كيف أعرف مقدار المال الذي سأحصل عليه عندما أسافر إلى الخارج؟"
"سعر الصرف","كيف تفعل تبادل العملات؟"
"سعر الصرف","هل يمكنك شرح أساس أسعار الصرف الخاصة بك؟"
"سعر الصرف","كيف حصلتم يا رفاق على سعر الصرف الخاص بك؟"
"سعر الصرف","هل يمكنك إخباري بأسعار الصرف الخاصة بك؟"
"سعر الصرف","هل يمكن أن تخبرني ما هي أسعار الصرف الخاصة بك؟"
"سعر الصرف","هل هذا التطبيق له نفس سعر الصرف مثل الأطراف الثالثة؟"
"سعر الصرف","ما هي أسعار الصرف الخاصة بك؟"
"سعر الصرف","كيف هو سعر الصرف الحالي؟"
"سعر الصرف","ما هو نظام تحديد سعر الصرف؟"
"سعر الصرف","أنا أسافر وكنت أتساءل ما هي أسعار الصرف الخاصة بك"
"سعر الصرف","كيف يمكنني معرفة سعر الصرف الأجنبي الذي سأحصل عليه؟"
"سعر الصرف","قل لي رأيك في سعر الصرف."
"سعر الصرف","أود أن أعرف ما الذي تنظرون إليه يا رفاق لتحديد سعر الصرف"
"سعر الصرف","كيف يعمل سعر الصرف على هذا التطبيق؟"
"سعر الصرف","أين تجد أسعار الصرف الخاصة بك؟"
"سعر الصرف","أريد أن أعرف أسعار الصرف الخاصة بك."
"سعر الصرف","ما معنى سعر الصرف؟"
"سعر الصرف","ما هو مصدر أسعار الصرف الخاصة بك؟"
"سعر الصرف","أحتاج إلى معرفة أسعار الصرف"
"سعر الصرف","من أين تحصل على أسعار الصرف هذه؟"
"سعر الصرف","كيف تحدد سعر الصرف؟"
"سعر الصرف","ما هو سعر الصرف الأجنبي الذي سأحصل عليه؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","يوم السبت الماضي ، تم تحصيل رسوم إضافية مني مقابل سعر الصرف في دفعتي. هل هناك خطأ؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","مرحبا ، أشعر بخيبة أمل لرؤية سعر الصرف السيئ وآمل أن تتمكن من مساعدتي. هل ستكون قادرا على تأكيد سعر الصرف الرسمي بين البنوك بالنسبة لي؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","أعتقد أن صرف العملات الذي تم تطبيقه خاطئ."
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف الذي تم تحصيله مني مقابل الشراء لم يكن صحيحا."
"سعر الصرف الخاطئ للدفع بالبطاقة","هل يمكنك توضيح سبب خطأ سعر الصرف للعنصر الذي اشتريته؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","أعتقد أن شيئا ما حدث خطأ في التبادل بين الروبل الروسي والجنيه الإسترليني. لقد تم تحميلي أثناء المبادلة."
"سعر الصرف الخاطئ للدفع بالبطاقة","دفعتي بها سعر صرف غير صحيح."
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف الخاص بي يبدو خاطئا لدفعاتي الأخيرة"
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف الذي تستخدمه سيء ​​، ولا يمكن أن يكون هذا هو سعر الصرف الرسمي بين البنوك."
"سعر الصرف الخاطئ للدفع بالبطاقة","لقد تم تحصيل مبلغ الجناح لعنصر ما."
"سعر الصرف الخاطئ للدفع بالبطاقة","كان سعر الصرف على دفعتي خاطئا"
"سعر الصرف الخاطئ للدفع بالبطاقة","لماذا سعر الصرف فظيع؟ لا يمكن أن يكون ذلك قريبا من السعر الفعلي بين البنوك."
"سعر الصرف الخاطئ للدفع بالبطاقة","تم تطبيق سعر صرف غير صحيح على عنصر اشتريته."
"سعر الصرف الخاطئ للدفع بالبطاقة","لقد رأيت للتو سعر الصرف الذي تستخدمه ، لكنه سيء ​​للغاية لدرجة أنني لا أصدق أنه سعر الصرف الرسمي بين البنوك! هل هذا حقا هو سعر الصرف الرسمي بين البنوك؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف الذي تستخدمه فظيع! من فضلك قل لي أن هذا خطأ وليس سعر الصرف الرسمي بين البنوك!"
"سعر الصرف الخاطئ للدفع بالبطاقة","بعد شراء عنصر لاحظت أن سعر الصرف غير صحيح."
"سعر الصرف الخاطئ للدفع بالبطاقة","لم يكن مبلغ الصرف صحيحا للعنصر الذي اشتريته."
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف من مدفوعات بطاقتي ليس صحيحا."
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف الخاص بي غير صحيح."
"سعر الصرف الخاطئ للدفع بالبطاقة","لماذا كان سعر الصرف خاطئا جدا عندما اشتريت شيئا!"
"سعر الصرف الخاطئ للدفع بالبطاقة","كان سعر الصرف الخاص بي خاطئا لعنصر اشتريته!"
"سعر الصرف الخاطئ للدفع بالبطاقة","كنت أستخدم عملة أجنبية لتسديد دفعة وتم تطبيق سعر خاطئ."
"سعر الصرف الخاطئ للدفع بالبطاقة","كان سعر الصرف غير صحيح لهذه السلعة التي اشتريتها."
"سعر الصرف الخاطئ للدفع بالبطاقة","اشتريت شيئا من الخارج وتم تطبيق سعر صرف غير صحيح."
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف غير صحيح لدفعتي."
"سعر الصرف الخاطئ للدفع بالبطاقة","العنصر الذي اشتريته بسعر الصرف غير صحيح."
"سعر الصرف الخاطئ للدفع بالبطاقة","أنا في عطلة ولاحظت مبلغا مختلفا لسعر الصرف. هل يمكن ان توضح؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","اشتريت شيئا في بلد آخر لكن سعر الصرف خاطئ"
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف الذي تم الدفع ببطاقتي به خاطئ"
"سعر الصرف الخاطئ للدفع بالبطاقة","حدثت مشكلة في سعر الصرف عند الشراء."
"سعر الصرف الخاطئ للدفع بالبطاقة","لقد اشتريت مؤخرا شيئا ما ، وكان سعر الصرف خاطئا."
"سعر الصرف الخاطئ للدفع بالبطاقة","ماذا لو حدث خطأ في سعر الصرف؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","لماذا سعر الصرف الخاص بي خاطئ؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","يرجى التحقق من دفعتي من يوم السبت الماضي لأنني أشعر أن سعر الصرف قد تم تحصيله بشكل زائد عن الحد. شكرا لك."
"سعر الصرف الخاطئ للدفع بالبطاقة","لقد استخدمت العملة الأجنبية لشراء شيء ما وأعتقد أن السعر المطبق غير صحيح."
"سعر الصرف الخاطئ للدفع بالبطاقة","سعر الصرف هذا على شرائي خاطئ."
"سعر الصرف الخاطئ للدفع بالبطاقة","لماذا سعر الصرف الخاص بك سيئة للغاية؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","يبدو سعر الصرف خاطئا عند الشراء أثناء الإجازة"
"سعر الصرف الخاطئ للدفع بالبطاقة","اشتريت شيئا في الخارج ، وكان سعر الصرف الذي تم تطبيقه خاطئا."
"سعر الصرف الخاطئ للدفع بالبطاقة","اشتريت شيئا وأعترض على سعر الصرف المطبق."
"سعر الصرف الخاطئ للدفع بالبطاقة","أعتقد أنه كان هناك خطأ في سعر الصرف الخاص بي لعملية الشراء هذه."
"سعر الصرف الخاطئ للدفع بالبطاقة","لم تعطني سعر الصرف الصحيح لعنصر اشتريته."
"سعر الصرف الخاطئ للدفع بالبطاقة","لقد تحققت على جوجل وكان سعر الصرف الذي تستخدمه سيئا حقا. هل يمكنك تحديثه؟"
"سعر الصرف الخاطئ للدفع بالبطاقة","يبدو أنه تم تحصيل رسوم كبيرة مقابل مشترياتي أثناء العطلة ، وسعر الصرف خاطئ."
